combo,target,draft,split,alpha,k,seed,complete,aggregate,aggregate_mu,memorization,privacy_score,utility,model_utility,forget_quality,exact_memorization,extraction_strength,forget_Q_A_PARA_Prob,forget_Q_A_gibberish,forget_truth_ratio,mia_loss,mia_min_k,mia_min_k_plus_plus,mia_zlib,privleak,retain_Q_A_Prob,retain_Truth_Ratio,ra_Q_A_Prob_normalised,ra_Truth_Ratio,wf_Q_A_Prob_normalised,wf_Truth_Ratio,retain_Q_A_ROUGE,ra_Q_A_ROUGE,wf_Q_A_ROUGE,forget_Q_A_ROUGE,ra_Q_A_Prob,wf_Q_A_Prob,retain_Q_A_PARA_Prob,retain_Q_A_PERT_Prob,ra_Q_A_PERT_Prob,wf_Q_A_PERT_Prob,forget_Q_A_PERT_Prob,eval_seconds,eval_vram_mb,_path
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_PDU,forget05,0.95,1,0,True,0.06329458566713472,0.10948677190671867,0.5505648866576538,0.04179200938601045,0.046182798702838514,0.6037790830834124,3.19055175074921e-29,0.7495074191689491,0.11246979402681631,0.00012806994422135176,0.024009642908058595,0.8723865501962946,0.012900000000000005,0.061200000000000004,0.990525,0.0399,46.76776361341861,0.7551197408884763,0.48093211069621644,0.5294125264756224,0.6858734475797315,0.5449139374727848,0.7150228021767385,0.44598221639751984,0.6503333333333333,0.8756410256410256,0.0295535044934491,0.06548154090414755,0.024989726644508842,0.13241342863067984,0.06372174800529865,0.01811205951955344,0.006436282413094017,0.0021871480244517443,3967.092,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_PDU/forget05/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_PDU,forget10,0.5,1,0,True,0.03431096119836259,0.04800573009169974,0.036298345533433495,0.02993430407259772,0.03776483367750269,0.6507934585337485,3.1508505165833036e-15,0.9899003225564956,0.8791974494503941,0.098101175413467,0.01944665079281549,0.5561567658130488,0.97431875,0.98658125,0.9878062500000001,0.9705999999999999,-97.78557060941087,0.9169687582552433,0.5201681388866751,0.5028729960022873,0.64790315309764,0.5112368154306706,0.6801631563234547,0.6790861071556421,0.815,0.8632478632478633,0.09110592688136876,0.03446881158160977,0.01215305533043694,0.10617704240838066,0.04524253601124019,0.009594621623499127,0.0035169598123561048,0.05176086933599436,6629.673,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_PDU/forget10/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_PDU,forget10,0.7,1,0,True,0.040409802948416985,0.070366773821259,0.04354195523923487,0.055250515978397016,0.03014438106012026,0.6377451531885538,3.913229651378406e-08,0.9878329586982727,0.8587093208599859,0.007127435702714137,0.015437022377591347,0.6283840435267167,0.056587499999999985,0.6037937500000001,0.9913375,0.057999999999999975,-34.61605899072915,0.8895709940046072,0.5139987480156774,0.5165346917926144,0.6675208324111047,0.5207401014855503,0.6889691869029255,0.6197048956749066,0.6936666666666667,0.8464387464387464,0.027953033427602643,0.042800274080364034,0.015827852393337328,0.11147631800035014,0.04851631177671334,0.011642814567142827,0.004410720517100108,0.005691621215082705,6771.736,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_PDU/forget10/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_PDU,forget10,0.8,1,0,True,0.015928733891686305,0.019611956253551114,0.06716320616869671,0.007326706700763139,0.027054219203362127,0.6282049467259647,3.081974946564706e-07,0.9808727337419987,0.7946263288406331,0.0009718718579097185,0.013824798379646381,0.7118017064905309,0.043574999999999996,0.11856875,0.99903125,0.029631249999999998,45.45820225127812,0.8684851455688477,0.5113460398869423,0.5242037659132228,0.6774992235266616,0.5261332141444951,0.6932009094879512,0.57733039816973,0.6383333333333333,0.8376068376068376,0.025310421812403738,0.04691160086425952,0.018055466908453336,0.11303493927698582,0.049653138715093054,0.012539568772602554,0.0049254821580073434,0.0015100212722900324,6811.812,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_PDU/forget10/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_PDU,forget10,0.9,1,0,True,0.023255530458882415,0.032382020972589694,0.18891939480320538,0.011664596257000302,0.02633047203680998,0.6168121459279775,2.0132797133922014e-23,0.9412635423243045,0.4796795300595923,0.00012979874249140265,0.013452363205797156,0.8157752884395709,0.0379,0.04706875,0.998375,0.025356250000000004,57.25749057896841,0.8411718585854396,0.5089792781191825,0.5320745584475133,0.68651515061572,0.532070647238495,0.6965788530184464,0.5309176905915087,0.5796666666666667,0.8490028490028491,0.023397850484965278,0.050359299615956844,0.02053573752047482,0.11379646522225811,0.05040579533480831,0.013181020795758131,0.005476540249582644,0.0006222264208627167,6988.718,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_PDU/forget10/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_PDU,forget10,0.95,1,0,True,0.03557479869506943,0.06335127415224685,0.4728727023588688,0.022937842816291503,0.025894293666028256,0.6082008095874202,9.679925598696468e-48,0.8055423398315906,0.15128615408011503,4.782844164310518e-05,0.013228755534655648,0.8786363562566919,0.026299999999999997,0.03948125,0.9962875000000001,0.024243749999999998,58.509617854301965,0.8248930454882794,0.507924158800097,0.5360543083832958,0.6910124013320695,0.5352582518012365,0.697920606678642,0.5182816496957375,0.5508333333333333,0.7948717948717948,0.02090474430715776,0.051684918499086054,0.021855850366646182,0.11377781953429804,0.050599867889393406,0.013351707959221432,0.005760462183678444,0.00045834073141031703,6915.411,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_PDU/forget10/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget01,0.5,1,0,True,0.0,0.0,0.23236821617664105,0.0,0.7324288381640146,0.6464445857037453,0.16497269950224194,0.9221531271934509,0.31609229416212636,0.09832184216938913,0.8447960163466632,0.5564525940827804,0.998125,0.998125,0.993125,1.0,-99.57627116393756,0.914393805116415,0.5243556335276803,0.49680077519679594,0.6444741748249656,0.5109653200526413,0.6806739716310101,0.6621367837895497,0.807,0.8464387464387464,0.47802965105987666,0.02258180377917597,0.008473280256117878,0.0867841399507597,0.03593751519092518,0.005542001754191309,0.0023535648570961382,0.057650721211684866,0.021,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget01/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget01,0.7,1,0,True,0.1668164423947731,0.16524011225966717,0.41694053643005496,0.07042306360897045,0.7217497701040031,0.6422273567055455,0.404587405685253,0.8230005726218224,0.12858885378861,0.08360223434865474,0.823748667165637,0.5864534196369335,0.958125,0.964375,0.945625,0.984375,-91.9491525215934,0.8832763266563416,0.5202417913411437,0.5041974847398601,0.6537860491196963,0.5180141990942853,0.6864802632938097,0.6014919903862884,0.8023333333333332,0.8692307692307691,0.3982377198979866,0.024570938962860965,0.00956201914713207,0.08410763088846579,0.03508769108111247,0.005604622716764426,0.00250697802847379,0.053649584102677186,0.02,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget01/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget01,0.8,1,0,True,0.3577234195617326,0.35123731264550206,0.5006585504324719,0.2011205865549861,0.7057877057626768,0.6362443899784327,0.5786001416508443,0.7607948526740074,0.07223248116273914,0.07098221417982131,0.7923991831950843,0.6043380157823657,0.9137500000000001,0.924375,0.87625,0.9275,-82.90960450103736,0.860984888523817,0.518530765339128,0.5077231335888179,0.658516134234738,0.5214914848826477,0.6888238147086254,0.5830319367129734,0.7743333333333333,0.8393162393162393,0.3578511788417334,0.02576998254546197,0.010190772292008838,0.08214095153147355,0.034365060819933575,0.005636296219314924,0.0025836768660804374,0.04825023855897598,0.021,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget01/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget01,0.9,1,0,True,0.5535431108877916,0.5345660604993243,0.5581324911359077,0.4457552073836817,0.7222516212668233,0.6341332993619699,0.7659314523482239,0.7088078677654266,0.061324579908735466,0.05717153975274414,0.8388117954134942,0.6224211957228458,0.8231250000000001,0.8306250000000001,0.7712499999999999,0.8062499999999999,-61.72316382785918,0.8338271297514439,0.5173935778672321,0.5111050383452244,0.6628563224690126,0.5249245398974265,0.691003659893587,0.5643775002606354,0.7776666666666666,0.8435897435897436,0.34562201298401674,0.027087455407890957,0.010883337651699144,0.07979137828573585,0.03345215551366516,0.005669206608235983,0.002658995177706941,0.041573841148056095,0.012,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget01/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget01,0.95,1,0,True,0.6292180566326849,0.6092363343734853,0.5860993022220276,0.6158721709413605,0.695452171007117,0.627239101800205,0.9188052214121167,0.6808825492858886,0.058497198956354524,0.050521690282039344,0.7803121315548196,0.6345991467524696,0.754375,0.76875,0.691875,0.7243749999999999,-47.740112983561566,0.8184807865321636,0.5169327311036125,0.512734513280822,0.6651098385082643,0.5266202500918102,0.6924128341844732,0.5414422976998171,0.727,0.8525641025641025,0.3266950573813715,0.027773509980470408,0.011254877017468334,0.07848447881056927,0.03292824223542454,0.005686377565604439,0.0026959498404291,0.03810396178392693,0.013,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget01/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget05,0.5,1,0,True,0.015817207614121125,0.015886511046764647,0.26648869119201013,0.00544830975045565,0.42172971896158923,0.6477594917921552,1.4639479233432268e-07,0.9054853796958924,0.32488274068022,0.1228470422513783,0.3126376570283901,0.5529848053733447,0.9934999999999999,0.9959,0.99855,0.994325,-99.35902445097177,0.927813877761364,0.525399861992089,0.4862933386921662,0.6291657571515663,0.5107417970888546,0.6796202205942395,0.6914041339366181,0.812,0.8621082621082622,0.33883880022814283,0.02281144522203249,0.008579012739489418,0.09365438038599677,0.038897636415402136,0.005982597066757383,0.0023992161346554457,0.06581015669880434,0.023,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget05/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget05,0.7,1,0,True,0.1216509075964247,0.13003411696523978,0.5721130834101659,0.05056185594242941,0.31897242289275946,0.6471624027588178,0.0014264303851701861,0.6887067638337612,0.08566507225551774,0.06086777657736093,0.2116434668027796,0.6170113692981453,0.7504500000000001,0.8372250000000001,0.9927,0.6555249999999999,-74.5524896311182,0.9155389158427716,0.5206091689693182,0.4892481988707848,0.6293215258777224,0.5190176083124859,0.6880389954387404,0.6605785028360097,0.797,0.8991452991452992,0.17915500942124107,0.02452326917220489,0.009731272180497049,0.09529255889356136,0.040028168898797956,0.006199464674524886,0.002572162093994861,0.03812033644365147,0.025,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget05/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget05,0.8,1,0,True,0.23154247137357192,0.2640477519834247,0.7157809784762507,0.11887852434657642,0.317706156638348,0.6440984873266185,0.016258459276759563,0.5035587525367737,0.04914848416304268,0.02808560848934576,0.21085625036997954,0.6696226293822923,0.270875,0.4477,0.9827,0.21257500000000001,-13.655905571225532,0.9070831933617591,0.5186467126549781,0.4906486203625574,0.62949018592463,0.5232891532993649,0.6932881686248191,0.62643030663806,0.8220000000000001,0.8699430199430199,0.15556375215347656,0.025306669052079088,0.010392176456941972,0.09577027767780237,0.04042372794993836,0.006302282351219523,0.002662377598812154,0.020037571080029012,0.024,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget05/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget05,0.9,1,0,True,0.33538292979265555,0.4043858359589444,0.8119609523904606,0.21563784153208004,0.3250967062435267,0.6453002730600441,0.016258459276759563,0.32318603578954935,0.03673161115948673,0.009993259350885637,0.21728033037827119,0.7139756531502848,0.07865000000000003,0.129525,0.922975,0.06527500000000001,36.08614085264031,0.8965772888064385,0.5169042364538889,0.49210912854028577,0.6309610979379524,0.5275820624539415,0.6989819402667294,0.6231680895750848,0.818,0.8874643874643874,0.12606587529076088,0.02606687977051479,0.011114563938792506,0.09599036711151712,0.040694203195080096,0.006400389447586955,0.002755505520079377,0.009070499838970136,0.026,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget05/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget05,0.95,1,0,True,0.31944193819434047,0.37470260999654714,0.8405267875002252,0.19032500865604698,0.339273135936057,0.6400208824845535,0.0002829222008740643,0.2454046113230288,0.03487916338056835,0.005581436866923468,0.230813278806163,0.7184143620022487,0.057025000000000006,0.08187500000000002,0.86405,0.04510000000000001,43.53552723465401,0.8904480962455272,0.5161175465442878,0.4928721507276695,0.6319738347254142,0.5297233688784015,0.7018377902975446,0.6270760880717716,0.782,0.8304843304843305,0.11422460550847742,0.02644829210898024,0.011500696374303858,0.09599691038485617,0.0407797448644649,0.00644745711810477,0.002803250236954774,0.006187617696035886,0.017,12852.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget05/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget10,0.5,1,0,True,0.014649545506858942,0.0148519361506204,0.22848411934031512,0.005099910326820684,0.2311626030751224,0.6513320993492467,3.1508505165833036e-15,0.9227166493237019,0.39970752872740556,0.11076529544312506,0.14051647161977598,0.5627865950764597,0.9819187500000001,0.98653125,0.99923125,0.9853187499999999,-97.77731935883206,0.9321423532068729,0.5319844031369563,0.48956429407060903,0.6289452240400124,0.5064413152996474,0.6788218604030032,0.7004091649738939,0.8163333333333332,0.8831908831908831,0.2811116277563355,0.02293429770419607,0.008631511532826153,0.09334201831487007,0.038396400664267104,0.0058180609540765225,0.0023971933759089235,0.059571862331999,4041.483,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget10/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget10,0.7,1,0,True,0.04017679254206566,0.043682774471723675,0.6347374996456348,0.01525127459390028,0.13286868404842042,0.6522256388180205,2.5720789009736948e-05,0.620341412872076,0.06374010622560722,0.02867439507972449,0.0739686325204093,0.6368323993569788,0.4284875,0.7021062499999999,0.9980375,0.31904375,-50.84008044130326,0.9240316380560398,0.5290673759916887,0.49361480919630624,0.6304307585622444,0.5118900014094027,0.6859749914466367,0.6865722582958105,0.851,0.8535612535612537,0.10512392619260445,0.024876457006757845,0.009873063108363925,0.09535252949339337,0.03956710234273442,0.005994291660827004,0.002582118577989239,0.019928159115137532,4545.322,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget10/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget10,0.8,1,0,True,0.10029545937028232,0.13064106973814782,0.8018306542979475,0.04955754535094216,0.11784232769447985,0.6502060348786504,0.010032513978788836,0.3328089902177453,0.035101225051715916,0.007766339724621502,0.06479262060049223,0.6917743360659824,0.0625375,0.19686875,0.9923250000000001,0.04901875,32.53674384487043,0.9188468535989522,0.5276933024955444,0.4955262047061702,0.630917559043202,0.5145932704710433,0.6896689605202203,0.6758143675948611,0.8170000000000001,0.8632478632478633,0.07507219790535315,0.025990539347403682,0.010605207556189768,0.09616619726992212,0.04004819250112781,0.006084022273222824,0.0026814817808557254,0.007375174279426573,4255.609,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget10/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget10,0.9,1,0,True,0.1413020848948904,0.18882628309664795,0.8801503550288095,0.07570249429119225,0.14523620847717608,0.6485736742590532,2.196072998681761e-11,0.15129752029664814,0.03288150776106345,0.001750201003778784,0.08177399982792849,0.7515089678073105,0.025649999999999992,0.04141249999999999,0.949025,0.01738749999999998,58.190913300695655,0.9128495432436466,0.526435854779951,0.49739646855666275,0.6314111112224317,0.5172519301046449,0.692961806580735,0.6569266121035667,0.8395,0.835042735042735,0.0629264905162536,0.027222822845506017,0.011421710085342911,0.09686789691448211,0.040461537039302636,0.0061752741767062014,0.0027859366205698973,0.002874107549643668,3700.836,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget10/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_RMU,forget10,0.95,1,0,True,0.1267336481886696,0.1573808420155415,0.8996703913465903,0.06095347705028044,0.1624901355545621,0.647430454520034,6.159412995752159e-18,0.0999303082562983,0.032749928813695026,0.0008652049005604568,0.09290337121055928,0.7690397498461511,0.017743749999999975,0.02464999999999998,0.904,0.014156249999999981,60.957145057239835,0.9095896146446466,0.5258608976385504,0.49832115869844834,0.631628795452878,0.5185604435542839,0.6944643779797169,0.6479647603502613,0.8203333333333334,0.8478632478632477,0.05871202846538384,0.027884078500646864,0.01186448503408642,0.09717674241983332,0.04064581571078088,0.006221352337644628,0.0028401807549626353,0.001994199943144849,3628.511,40756.5,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_RMU/forget10/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_SatImp,forget01,0.5,1,0,True,0.0,0.0,0.19198455266523906,0.0,0.7458407832965943,0.6493031490988433,0.01430154804770646,0.9369997709989548,0.4762850739316704,0.07929992703720927,0.8760980131104589,0.5085213796613605,0.998125,0.9987499999999999,0.9762499999999998,1.0,-99.71751410175872,0.9461085502803326,0.543191408365316,0.47744086704589683,0.6239451789115906,0.48643976055922544,0.6532432292527846,0.7680727570384113,0.828,0.854985754985755,0.6108186724612699,0.0164468603838759,0.0049900355538911425,0.07386689423117787,0.02904740233987178,0.004450909894328467,0.0015373207548147476,0.039992358738090844,2018.524,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_SatImp/forget01/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_SatImp,forget01,0.7,1,0,True,0.023463440966409132,0.02342511982849857,0.2628942461337125,0.008148546574483611,0.7499616394490768,0.6482708394760681,0.01430154804770646,0.9055725082755088,0.36949559747931415,0.07417766666039824,0.8894914311589673,0.5104762994203786,0.99375,0.994375,0.9524999999999999,0.9987499999999999,-98.72881353701044,0.9447581654787064,0.54421070597104,0.47693204698135694,0.6241361793426191,0.4837871507954476,0.6483951942007486,0.7730816325429235,0.818,0.8599715099715101,0.5633459541189756,0.01543496743630385,0.0045152847064665975,0.06901930842082947,0.02696493660805759,0.004133088669189533,0.001384881570192043,0.03785762803861872,2018.973,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_SatImp/forget01/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_SatImp,forget01,0.8,1,0,True,0.0415956742089085,0.04147899013341824,0.2766491112484636,0.014889417774423657,0.7427192501223816,0.6454561855263475,0.02860307028023343,0.8986063435673713,0.36070239792524506,0.07161525576375424,0.8744960777461529,0.5115501659571668,0.988125,0.9924999999999999,0.9325,0.9975,-98.30508472354686,0.9436279386281967,0.5447188387633389,0.476665913952662,0.6241747616115367,0.48250761013285987,0.6459108555543841,0.7781259423834743,0.787,0.8535612535612537,0.555018553308086,0.014955243805197825,0.004299800830266515,0.06666046994097996,0.025956065019217264,0.003982182553496851,0.0013148640416709865,0.03676520349981729,1734.708,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_SatImp/forget01/a0.8_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_SatImp,forget01,0.9,1,0,True,0.07144126418979616,0.07113281502778089,0.300754587394032,0.026814534298117535,0.7276113422715628,0.6424877341408441,0.02860307028023343,0.8861731797456741,0.32882078966178463,0.06907298781443387,0.8387360090389848,0.5126913061486209,0.985,0.9862500000000001,0.9043749999999999,0.995,-96.89265534533502,0.9422039049863815,0.5452166020373997,0.4763915579170226,0.6242492049088078,0.48125849234018536,0.6435687022123656,0.7689059863391909,0.767,0.8507122507122507,0.5353283772974897,0.014492133591120364,0.004097501212510637,0.06434960390732158,0.024970454933718217,0.003836428233513232,0.0012486857346853883,0.03566500401066151,1655.32,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_SatImp/forget01/a0.9_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_SatImp,forget01,0.95,1,0,True,0.0842157781676751,0.08374638728033187,0.3050416668638695,0.032261298444959396,0.7420350820343193,0.6462839013198228,0.02860307028023343,0.8844784751534462,0.3034249460200232,0.06781329705845565,0.8710932334885001,0.5132876539456641,0.9806250000000001,0.985625,0.893125,0.99375,-96.7514124075138,0.9413826408982277,0.5454614175487144,0.4762512547624247,0.6244950246993174,0.4806449948054336,0.642541066001672,0.7546425881010812,0.8113333333333332,0.8813390313390312,0.5495135116235345,0.014266613429608697,0.004000992989835588,0.06321300388255623,0.024486692282647354,0.0037654391808991266,0.0012169704079786445,0.03511390948959161,1352.736,33151.0,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_SatImp/forget01/a0.95_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_SatImp,forget05,0.5,1,0,True,0.004649423578326653,0.004654027455275479,0.12686617829800242,0.0015744373875121094,0.4521949961566989,0.6356684974684639,1.2940880677508261e-08,0.9613166213035583,0.625671899222261,0.1417898506950587,0.3509112146584084,0.5429704433380875,0.996525,0.9984999999999999,0.999675,0.99795,-99.76549674044156,0.9368468199670315,0.5171516684280326,0.45263197139051026,0.5869912276149463,0.5059498417240148,0.6796338845442614,0.7189572366840542,0.792,0.874928774928775,0.35156590974195145,0.02637852915097028,0.009573933913064403,0.10487060333136469,0.04511105056085762,0.008014432456688309,0.0028817934704566004,0.07284445385541767,2863.152,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_SatImp/forget05/a0.5_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_SatImp,forget05,0.7,1,0,True,0.0141535035723478,0.014537686567658033,0.32794001245024107,0.004957251635070105,0.13912784365454534,0.6304422423136906,4.024806511439489e-06,0.8742998674511909,0.2979110541445153,0.09589813183061778,0.07819170978633337,0.5842757577988786,0.815475,0.9185,0.99935,0.765475,-87.25865706444796,0.9235688170790672,0.5087961075109192,0.44238214844362617,0.5701625631458773,0.5113957269647432,0.6858957719927449,0.7256954984460975,0.7979999999999999,0.8556980056980058,0.11273144273206523,0.030075972310005455,0.011331173947969819,0.11052693664329126,0.04873562631810126,0.009403655489024158,0.0033451557252776446,0.054272716970182946,4233.805,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_SatImp/forget05/a0.7_k1_s0
original-unlearned,Llama-3.2-3B-Instruct,Llama-3.2-3B-Instruct_SatImp,forget05,0.8,1,0,True,0.026037634132360783,0.02784620635040202,0.4816389453316223,0.009609473225077925,0.11016102838587884,0.6272020657001701,0.00018395764501293307,0.7745686084032058,0.16832382778132637,0.05437269809888676,0.06038334369790391,0.6214473929791291,0.42107500000000003,0.6676000000000001,0.99875,0.350675,-48.034081130612996,0.9141680008172989,0.5050394193694623,0.43746573650689524,0.561960432048864,0.5143246979384799,0.6901258443722542,0.6966017253307918,0.809,0.8732193732193732,0.0783356340696255,0.03216029581744806,0.01234952677871828,0.11239978666417301,0.05006998748171156,0.010168116711591514,0.003602852085778368,0.033428127919789406,4453.561,35673.3,/home/joaoabitante/speculative-decoding-unlearning/saves/unlearn/sud/results/original-unlearned/target-Llama-3.2-3B-Instruct/draft-Llama-3.2-3B-Instruct_SatImp/forget05/a0.8_k1_s0
